# 2theta y_obs y_calc y_diff
8.296870000000000189e+00 3.005000000000000000e+03 2.885714685322986952e+03 1.192853146770130479e+02
8.310000000000000497e+00 2.875000000000000000e+03 2.887197344070780673e+03 -1.219734407078067306e+01
8.323130000000000805e+00 2.937000000000000000e+03 2.888678524631866821e+03 4.832147536813317856e+01
8.336259999999999337e+00 2.957000000000000000e+03 2.890158225250418127e+03 6.684177474958187304e+01
8.349389999999999645e+00 2.955000000000000000e+03 2.891636444032737927e+03 6.336355596726207295e+01
8.362519999999999953e+00 2.923000000000000000e+03 2.893113178949107350e+03 2.988682105089264951e+01
8.375650000000000261e+00 2.913000000000000000e+03 2.894588427835604307e+03 1.841157216439569311e+01
8.388780000000000570e+00 2.933000000000000000e+03 2.896062188395928843e+03 3.693781160407115749e+01
8.401910000000000878e+00 2.825000000000000000e+03 2.897534458203196209e+03 -7.253445820319620907e+01
8.415039999999999409e+00 2.960000000000000000e+03 2.899005234701729023e+03 6.099476529827097693e+01
8.428169999999999717e+00 2.893000000000000000e+03 2.900474515208836692e+03 -7.474515208836692182e+00
8.441300000000000026e+00 3.036000000000000000e+03 2.901942296916580290e+03 1.340577030834197103e+02
8.454430000000000334e+00 2.892000000000000000e+03 2.903408576893521058e+03 -1.140857689352105808e+01
8.467560000000000642e+00 2.929000000000000000e+03 2.904873352086463001e+03 2.412664791353699911e+01
8.480689999999999173e+00 2.954000000000000000e+03 2.906336619322186834e+03 4.766338067781316568e+01
8.493819999999999482e+00 2.945000000000000000e+03 2.907798375309152107e+03 3.720162469084789336e+01
8.506949999999999790e+00 2.922000000000000000e+03 2.909258616639218872e+03 1.274138336078112843e+01
8.520080000000000098e+00 2.914000000000000000e+03 2.910717339789323432e+03 3.282660210676567658e+00
8.533210000000000406e+00 2.972000000000000000e+03 2.912174541123170457e+03 5.982545887682954344e+01
8.546340000000000714e+00 2.885000000000000000e+03 2.913630216892893714e+03 -2.863021689289371352e+01
8.559469999999999246e+00 2.942000000000000000e+03 2.915084363240717266e+03 2.691563675928273369e+01
8.572599999999999554e+00 2.957000000000000000e+03 2.916536976200594381e+03 4.046302379940561877e+01
8.585729999999999862e+00 2.940000000000000000e+03 2.917988051699849166e+03 2.201194830015083426e+01
8.598860000000000170e+00 3.047000000000000000e+03 2.919437585560788193e+03 1.275624144392118069e+02
8.611990000000000478e+00 2.915000000000000000e+03 2.920885573502316220e+03 -5.885573502316219674e+00
8.625120000000000786e+00 2.960000000000000000e+03 2.922332011141534167e+03 3.766798885846583289e+01
8.638249999999999318e+00 2.959000000000000000e+03 2.923776893995318915e+03 3.522310600468108532e+01
8.651379999999999626e+00 3.012000000000000000e+03 2.925220217481909913e+03 8.677978251809008725e+01
8.664509999999999934e+00 2.856000000000000000e+03 2.926661976922462145e+03 -7.066197692246214501e+01
8.677640000000000242e+00 2.939000000000000000e+03 2.928102167542605002e+03 1.089783245739499762e+01
8.690770000000000550e+00 2.951000000000000000e+03 2.929540784473982967e+03 2.145921552601703297e+01
