# 2theta y_obs y_calc y_diff
1.215006999999999948e+01 3.189000000000000000e+03 3.301937939393889792e+03 -1.129379393938897920e+02
1.216677999999999926e+01 3.213000000000000000e+03 3.301197701718837834e+03 -8.819770171883783405e+01
1.218349000000000082e+01 3.357000000000000000e+03 3.300464588076899872e+03 5.653541192310012775e+01
1.220020000000000060e+01 3.189000000000000000e+03 3.299738576555112559e+03 -1.107385765551125587e+02
1.221691000000000038e+01 3.217000000000000000e+03 3.299019645150888209e+03 -8.201964515088820917e+01
1.223362000000000016e+01 3.149000000000000000e+03 3.298307771772307206e+03 -1.493077717723072055e+02
1.225033999999999956e+01 3.216000000000000000e+03 3.297602514534707552e+03 -8.160251453470755223e+01
1.226704999999999934e+01 3.206000000000000000e+03 3.296904694766478315e+03 -9.090469476647831470e+01
1.228375999999999912e+01 3.290000000000000000e+03 3.296213866202017016e+03 -6.213866202017015894e+00
1.230047000000000068e+01 3.171000000000000000e+03 3.295530006395421879e+03 -1.245300063954218786e+02
1.231718000000000046e+01 3.226000000000000000e+03 3.294853092813275907e+03 -6.885309281327590725e+01
1.233389000000000024e+01 3.158000000000000000e+03 3.294183102835077534e+03 -1.361831028350775341e+02
1.235060000000000002e+01 3.190000000000000000e+03 3.293520013753695366e+03 -1.035200137536953662e+02
1.236730999999999980e+01 3.153000000000000000e+03 3.292863802775847944e+03 -1.398638027758479438e+02
1.238402999999999921e+01 3.261000000000000000e+03 3.292214060467388208e+03 -3.121406046738820805e+01
1.240074000000000076e+01 3.121000000000000000e+03 3.291571541056479873e+03 -1.705715410564798731e+02
1.241745000000000054e+01 3.098000000000000000e+03 3.290935830843595795e+03 -1.929358308435957952e+02
1.243416000000000032e+01 3.185000000000000000e+03 3.290306906695975613e+03 -1.053069066959756128e+02
1.245087000000000010e+01 3.129000000000000000e+03 3.289684745397403731e+03 -1.606847453974037307e+02
1.246757999999999988e+01 3.213000000000000000e+03 3.289069323648820500e+03 -7.606932364882050024e+01
1.248428999999999967e+01 3.311000000000000000e+03 3.288460618068923850e+03 2.253938193107615007e+01
1.250099999999999945e+01 3.140000000000000000e+03 3.287858605194830488e+03 -1.478586051948304885e+02
1.251772000000000062e+01 3.157000000000000000e+03 3.287262907194868603e+03 -1.302629071948686033e+02
1.253443000000000040e+01 3.132000000000000000e+03 3.286674212990581964e+03 -1.546742129905819638e+02
1.255114000000000019e+01 3.211000000000000000e+03 3.286092140606401699e+03 -7.509214060640169919e+01
1.256784999999999997e+01 3.248000000000000000e+03 3.285516666259831709e+03 -3.751666625983170889e+01
1.258455999999999975e+01 3.205000000000000000e+03 3.284947766090284858e+03 -7.994776609028485836e+01
1.260126999999999953e+01 3.107000000000000000e+03 3.284385416159833767e+03 -1.773854161598337669e+02
1.261797999999999931e+01 3.167000000000000000e+03 3.283829592453977057e+03 -1.168295924539770567e+02
1.263469000000000086e+01 3.196000000000000000e+03 3.283280270882437890e+03 -8.728027088243788967e+01
1.265141000000000027e+01 3.167000000000000000e+03 3.282737104353120685e+03 -1.157371043531206851e+02
1.266812000000000005e+01 3.115000000000000000e+03 3.282200718335245256e+03 -1.672007183352452557e+02
1.268482999999999983e+01 3.160000000000000000e+03 3.281670761719768961e+03 -1.216707617197689615e+02
1.270153999999999961e+01 3.212000000000000000e+03 3.281147210121503576e+03 -6.914721012150357637e+01
1.271824999999999939e+01 3.192000000000000000e+03 3.280630039083691372e+03 -8.863003908369137207e+01
1.273495999999999917e+01 3.267000000000000000e+03 3.280119224078897787e+03 -1.311922407889778697e+01
1.275167000000000073e+01 3.189000000000000000e+03 3.279614740509921376e+03 -9.061474050992137563e+01
